spanish	reference	candidate	bleu	rogue	pos_reference	pos_candidate	bleu_pos	rogue_pos
Él devolvió al banco su deuda.	He paid his loan back to the bank.	He returned his debt to the bank.	33.764591090632756	0.6666666616888889	PRON VERB PRON NOUN ADV ADP DET PROPN PUNCT	PRON VERB PRON NOUN ADP DET PROPN PUNCT	61.01950432112583	0.9333333283555556
Para muchas mujeres, el amor es lo primero.	With many women, love always comes first.	For many women, love comes first.	44.12484512922978	0.7692307642603551	VERB ADV INTJ PUNCT NOUN ADV VERB ADV PUNCT	ADP DET NOUN PUNCT NOUN VERB ADV PUNCT	22.811360354329615	0.7272727223140496
No tengo ganas de estudiar.	I don't feel like studying.	I don't feel like studying.	100.00000000000004	0.999999995	PRON VERB ADV VERB ADV VERB PUNCT	PRON VERB ADV VERB ADV VERB PUNCT	100.00000000000004	0.999999995
Robert nunca se ha retrasado a una reunión.	Robert has not yet been late for a meeting.	Robert's never been late for a meeting.	52.98765308495279	0.6249999950781252	PROPN VERB ADV ADV VERB ADJ ADP DET NOUN PUNCT	PROPN ADV ADV ADV ADJ ADP DET NOUN PUNCT	47.49549533009781	0.9333333283555556
Me gusta aquella ropa más que esta.	I like that dress better than this one.	I like those clothes more than this.	14.575161396875705	0.5333333283555556	PRON VERB PRON VERB ADV ADP DET NOUN PUNCT	PRON VERB DET NOUN ADV ADP DET PUNCT	26.66354429712651	0.8571428521428571
Ese plan avanza muy despacio.	That project is proceeding slowly.	That plan is moving very slowly.	15.619699684601283	0.5454545404958678	DET NOUN VERB VERB ADV PUNCT	DET NOUN VERB VERB ADV ADV PUNCT	68.037493331712	0.999999995
No está lejos de París.	It is not far to Paris.	It's not far from Paris.	19.43309443637608	0.5454545404958678	PRON VERB ADV ADJ ADP PROPN PUNCT	PRON VERB ADV ADV ADP PROPN PUNCT	41.11336169005196	0.9230769181065088
La mayoría de los fallecidos a causa del tabaco no eran fumadores empedernidos.	Most people killed by smoking were not heavy smokers.	Most of those killed by tobacco were not heavy smokers.	41.72261448611506	0.7368421002770082	DET NOUN VERB ADP PRON VERB ADV ADJ NOUN PUNCT	ADV ADV ADV VERB ADP NOUN VERB ADV ADJ NOUN PUNCT	43.668354428478125	0.8571428522448981
La leche se procesa para hacer mantequilla o queso.	Milk is made into butter and cheese.	Milk is processed to make butter or cheese.	14.25876976452075	0.5333333283555556	NOUN VERB VERB ADP NOUN CCONJ NOUN PUNCT	NOUN VERB VERB PART VERB NOUN CCONJ NOUN PUNCT	43.167001068522545	0.7999999950000002
Seguramente él me llamará por teléfono esta noche.	Surely he'll phone me tonight.	He'll probably phone me tonight.	50.81327481546149	0.5999999950000001	ADV VERB PRON VERB PRON DET PUNCT	PRON AUX ADV VERB PRON DET PUNCT	54.10822690539397	0.7272727223140496
El color que me encanta es el rojo.	My favorite color is red.	The color I love is red.	26.269098944241588	0.5454545404958678	PRON ADJ NOUN VERB ADJ PUNCT	DET NOUN PRON VERB VERB ADJ PUNCT	27.77619034011791	0.7272727223140496
No estoy de acuerdo con que una mujer joven vaya allí sola.	I don't agree to a young lady going there alone.	I don't agree with a young woman going there alone.	37.81790427652475	0.7999999950000002	PRON VERB ADV VERB ADP DET NOUN NOUN VERB ADV ADV PUNCT	PRON VERB ADV VERB ADP DET NOUN NOUN VERB ADV ADV PUNCT	100.00000000000004	0.999999995
Él trabajó con más entusiasmo que nunca.	He worked harder than ever.	He worked more enthusiastically than ever.	30.739407647563215	0.7272727223140496	PRON VERB ADV ADV ADV PUNCT	PRON VERB ADV ADV ADV ADV PUNCT	80.91067115702207	0.999999995
Leer crítica literaria es muy útil para comprender la literatura.	Reading literary criticism is very helpful to understanding literature.	Reading literary criticism is very useful for understanding literature.	52.53819788848316	0.7777777727777778	VERB NOUN NOUN VERB ADV ADJ ADP VERB NOUN PUNCT	VERB NOUN NOUN VERB ADV ADJ ADP VERB NOUN PUNCT	100.00000000000004	0.999999995
Éste es el tren con destino a Nueva York.	This is the train for New York.	This is the train to New York.	50.000000000000014	0.8571428521428571	DET VERB DET NOUN ADP PROPN PROPN PUNCT	DET VERB DET NOUN ADP PROPN PROPN PUNCT	100.00000000000004	0.999999995
Tengo ganas de que llegue el día de poder verte.	We are looking forward to seeing you.	I'm looking forward to the day when I can see you.	15.851165692617148	0.44444443969135805	PRON VERB VERB ADV ADP VERB PRON PUNCT	PRON VERB VERB ADV ADV ADV PRON VERB PRON AUX VERB PRON PUNCT	27.968424579665367	0.7999999950000002
¿Cuándo me podrán devolver esto?	When will this be returned to me?	When can I get this back?	7.492442692259767	0.3076923027218935	AUX VERB DET VERB VERB ADP PRON PUNCT	AUX VERB PRON VERB DET ADP PUNCT	18.5202831347655	0.6666666616666668
Si no tuviera tu apoyo, habría abandonado ese plan.	Without your encouragement, I should have given up the plan.	If I didn't have your support, I would have abandoned that plan.	8.889175589171739	0.3999999950000001	ADP PRON NOUN VERB PRON AUX VERB VERB DET PRON NOUN PUNCT	ADV PRON VERB ADV VERB PRON NOUN VERB PRON AUX VERB VERB DET NOUN PUNCT	53.2800971987552	0.8571428521428571
Allí venden numerosos productos variados y de alimentación.	They sell many types of food and grocery products.	There they sell numerous varied and food products.	10.729256185679601	0.35294117148788934	PRON VERB ADJ NOUN ADP NOUN CCONJ NOUN NOUN PUNCT	ADV DET VERB ADV ADJ CCONJ NOUN NOUN PUNCT	29.5580130165708	0.7142857092857143
Tras poner el despertador para sonar a las 7, ella se fue a dormir.	She went to bed, having set the alarm for seven.	After setting the alarm clock to ring at 7, she went to sleep.	8.225964699966553	0.18181817685950424	PRON VERB ADP PRON PUNCT PRON VERB DET NOUN ADP NUM PUNCT	ADP VERB DET NOUN NOUN PART VERB ADP NUM PUNCT PRON VERB ADP PRON PUNCT	43.63833147884656	0.7999999950222222
No hay nada que temer.	There's nothing to be afraid of.	There's nothing to be afraid of.	100.00000000000004	0.999999995	ADV VERB ADV ADV VERB ADJ ADP PUNCT	ADV VERB ADV ADV VERB ADJ ADP PUNCT	100.00000000000004	0.999999995
Hoy no hace calor especialmente.	It is not especially hot today.	It's not especially hot today.	64.31870218238025	0.7272727223140496	PRON VERB ADV ADV ADJ ADJ PUNCT	PRON VERB ADV ADV ADJ ADJ PUNCT	100.00000000000004	0.999999995
Este fluido pegajoso sirvió como sustituto de adhesivo.	This sticky liquid can be substituted for glue.	This sticky fluid served as a substitute for adhesive.	9.980099403873663	0.35294117148788934	DET ADJ NOUN AUX VERB VERB ADP NUM PUNCT	DET ADJ NOUN VERB ADP DET NOUN ADP ADJ PUNCT	20.556680845025987	0.8571428522448981
Este reloj no funciona.	This clock isn't working.	This watch doesn't work.	12.703318703865365	0.24999999500000009	DET NOUN VERB ADV VERB PUNCT	PRON NOUN VERB ADV VERB PUNCT	75.98356856515926	0.7999999950000002
En este jardín hay muchas rosas.	There are a lot of roses in this garden.	In this garden there are many roses.	10.816059393812111	0.24999999507812506	ADV VERB DET NOUN ADP PRON ADP DET NOUN PUNCT	ADP DET NOUN PRON VERB NUM NOUN PUNCT	21.897593220582774	0.5714285664285715
Este sombrero no me queda bien.	This hat doesn't fit me.	This hat doesn't suit me.	37.99178428257963	0.7999999950000002	VERB PRON VERB PRON VERB PRON PUNCT	VERB PRON VERB PRON VERB PRON PUNCT	100.00000000000004	0.999999995
Esta es la casa donde yo vivía de niño.	This is the house where I lived when I was a child.	This is the house where I lived as a child.	58.50343668259105	0.8571428521541952	DET VERB DET NOUN ADV PRON VERB ADP PRON VERB DET NOUN PUNCT	DET VERB DET NOUN ADV PRON VERB ADP DET NOUN PUNCT	67.80814773941113	0.999999995
El ordenador está a la izquierda de ella.	The computer is placed to the left of the women.	The computer's on her left.	4.642454187453896	0.285714281122449	DET NOUN VERB VERB ADP DET ADJ ADP DET NOUN PUNCT	DET NOUN VERB ADP PRON PUNCT PUNCT	17.359100558362854	0.8333333283333335
Él está deseando ir contigo.	He is anxious to go with you.	He's looking forward to going with you.	22.089591134157878	0.4285714235714286	PRON VERB ADJ PART VERB ADP PRON PUNCT	PRON VERB VERB ADV ADV VERB ADP PRON PUNCT	35.49481056010054	0.7272727223140496
Johnny le propuso matrimonio a Alice, y ella aceptó.	Johnny proposed to Alice and she accepted.	Johnny proposed to Alice, and she agreed.	36.88939732334405	0.7142857092857143	PROPN VERB ADP PROPN CCONJ PRON VERB PUNCT	PROPN VERB ADP PROPN PUNCT CCONJ PRON VERB PUNCT	59.694917920196445	0.999999995
Soy Susan Greene.	I'm Susan Greene.	I'm Susan Greene.	100.00000000000004	0.999999995	PRON VERB PROPN PROPN PUNCT	PRON VERB PROPN PROPN PUNCT	100.00000000000004	0.999999995
Steve, tú eres el benjamín de la familia, ¿no?	Steve, I heard you were the baby of the family.	Steve, you're the benjamin of the family, aren't you?	17.242221289766636	0.35294117148788934	INTJ PUNCT PRON VERB PRON VERB DET NOUN ADP DET PRON PUNCT	INTJ PUNCT PRON VERB DET NOUN ADP DET NOUN PUNCT INTJ VERB PRON PUNCT	56.07900239988006	0.999999995
¿Puede pasarme con el Sr. Smith?	Will you please connect me with Mr Smith?	Can you put me through to Mr. Smith?	10.552670315936318	0.4999999950000001	AUX VERB PRON VERB PRON ADP PROPN PROPN PUNCT	AUX VERB VERB PRON VERB ADP PROPN PROPN PUNCT	46.713797772819994	0.999999995
Esa revista se publica dos veces al mes.	The magazine is issued twice a month.	That magazine is published twice a month.	41.11336169005198	0.7142857092857143	DET PROPN VERB VERB DET SYM NUM PUNCT	DET PROPN VERB VERB NUM ADP NOUN PUNCT	38.260294162784454	0.7692307642603551
Hay rumores de que encontraron oro en ese valle.	There is a rumor that gold has been found in the valley.	There are rumors that they found gold in that valley.	8.547873467924992	0.47619047129251707	PRON VERB DET NOUN PRON NOUN VERB ADV VERB ADP DET NOUN PUNCT	PRON VERB NOUN ADP PRON VERB NOUN ADP DET NOUN PUNCT	26.431911302225476	0.9230769181065088
Como no había taxis, volvimos caminando.	There being no taxis available, we walked home.	Since there were no taxis, we walked back.	20.556680845025987	0.37499999500000003	ADV VERB DET NOUN PRON VERB PRON VERB ADV PUNCT	ADP PRON VERB DET NOUN PUNCT PRON VERB ADV PUNCT	41.11336169005196	0.9230769181065088
Tom tratará de hacer algo sobre ese asunto.	Tom is going to do something about it.	Tom will try to do something about it.	61.04735835807847	0.749999995	PROPN VERB VERB PART VERB NOUN ADP PRON PUNCT	PROPN AUX VERB PART VERB NOUN ADP PRON PUNCT	75.06238537503395	0.9333333283555556
Él no pudo salir debido a una terrible tormenta.	He could not go out because of a bad storm.	He couldn't get out because of a terrible storm.	29.377167835760567	0.6315789423822715	PRON AUX ADV VERB ADP ADP DET DET ADJ NOUN PUNCT	PRON AUX ADV VERB ADV ADP DET DET ADJ NOUN PUNCT	70.16879391277372	0.999999995
Una botella de vino, por favor.	Give me a bottle of wine.	A bottle of wine, please.	26.269098944241588	0.36363635867768596	VERB PRON DET NOUN ADP NOUN PUNCT	VERB NOUN ADP NOUN PUNCT INTJ PUNCT	43.47208719449914	0.7272727223140496
"Todos llaman ""Tora"" a ese gatito."	Everybody calls the small cat Tora.	"Everybody calls that kitten ""Tora."""	15.619699684601276	0.3333333283333334	PRON VERB DET PROPN PROPN PROPN PUNCT	PRON VERB DET NOUN PUNCT X SYM SYM	22.089591134157878	0.6666666618055556
Finalmente él se decidió a proponerle matrimonio a ella.	At long last he made up his mind to propose to her.	He finally decided to propose to her.	27.6715788893083	0.3529411719031142	ADV ADV ADV PRON VERB PRON DET PRON PART VERB PRON PRON PUNCT	PRON ADV VERB PART VERB ADP PRON PUNCT	9.616081612105386	0.6666666616666668
Ni que decir tiene que dejar el primer empleo después de apenas seis meses es una estupidez.	It would be unwise, not to say stupid, of you to quit your first job after only six months.	Needless to say, leaving the first job after just six months is stupid.	9.857136427096318	0.38709676932362125	PRON AUX VERB ADJ PUNCT ADV ADV VERB ADJ PUNCT INTJ PRON ADP PRON VERB ADJ NOUN ADP ADV NUM NOUN PUNCT	ADV ADV VERB PUNCT VERB DET ADJ NOUN ADP ADV NUM NOUN VERB ADJ PUNCT	32.166516492583455	0.7777777728395062
Derrotamos al enemigo.	We defeated the enemy.	We defeat the enemy.	42.72870063962342	0.749999995	PRON VERB DET PROPN PUNCT	DET VERB DET NOUN PUNCT	23.643540225079384	0.6666666617283951
Enero es el primer mes del año.	January is the first month of the year.	January is the first month of the year.	100.00000000000004	0.999999995	DET VERB DET ADJ NOUN INTJ DET NOUN PUNCT	DET VERB DET ADJ NOUN INTJ DET NOUN PUNCT	100.00000000000004	0.999999995
Como llovió, no fuimos de picnic.	Since it rained, we did not go on a picnic.	As it rained, we didn't go on a picnic.	53.66551979187755	0.7368421002770082	ADP PRON VERB PUNCT ADV VERB ADV VERB ADP DET NOUN PUNCT	ADP PRON VERB PUNCT ADV VERB ADV VERB ADP DET NOUN PUNCT	100.00000000000004	0.999999995
¿Vas progresando en tus estudios de inglés?	How are you getting along with your English study?	Are you making progress in your English studies?	10.147104008451905	0.35294117148788934	ADV VERB PRON VERB ADV ADP PRON ADJ NOUN PUNCT	VERB PRON VERB PRON ADP PRON NOUN NOUN PUNCT	23.341653606491416	0.8333333284722222
Al llegar a la estación, telefoneé a mi amigo.	On arriving at the station, I called a friend of mine.	When I got to the station, I phoned my friend.	21.586404366478295	0.39999999505	CCONJ VERB ADP DET NOUN PUNCT PRON VERB DET NOUN ADP PRON PUNCT	ADV PRON VERB ADP DET NOUN VERB PRON VERB PRON PRON PUNCT	26.355859260455794	0.8571428521428571
En épocas pasadas, las cosas eran distintas.	In days gone by, things were different.	In past times, things were different.	47.750342648354646	0.6153846104142012	ADP NOUN VERB ADV PUNCT NOUN VERB ADJ PUNCT	ADP ADJ NOUN PUNCT NOUN VERB ADJ PUNCT	49.62644776757999	0.9090909041322315
Parece que no queda dinero.	It seems like there's no money left.	Looks like there's no money left.	70.1396726799769	0.7692307642603551	PRON VERB ADV PRON VERB DET NOUN VERB PUNCT	VERB ADV PRON VERB DET NOUN VERB PUNCT	88.24969025845958	0.999999995
La cuerda se rompió al tensarse demasiado.	The rope broke under the strain.	The rope broke when it strained too much.	19.070828081828378	0.4285714236734694	DET NOUN VERB ADP DET NOUN PUNCT	DET NOUN VERB ADV PRON VERB ADV ADV PUNCT	19.070828081828378	0.7272727223140496
Hoy hemos recibido un montón de llamadas.	I've had a lot of calls today.	We got a lot of calls today.	68.037493331712	0.7142857092857143	PRON VERB VERB DET NOUN VERB NOUN ADV PUNCT	PRON VERB DET NOUN ADP NOUN ADV PUNCT	33.52763195303867	0.9230769181065088
Ya te encontré.	I found you.	I found you.	100.00000000000004	0.999999995	PRON VERB PRON PUNCT	PRON VERB PRON PUNCT	100.00000000000004	0.999999995
Guárdeme un asiento, por favor.	Please save my place.	Save me a seat, please.	6.567274736060395	0.0	INTJ VERB PRON NOUN PUNCT	VERB PRON DET NOUN PUNCT INTJ PUNCT	19.64073254502566	0.7272727223140496
La primera en venir fue Jane.	It was Jane who came first.	The first one to come was Jane.	13.134549472120788	0.3076923027218935	PRON VERB PROPN PRON VERB ADV PUNCT	DET ADJ NOUN ADV VERB VERB PROPN PUNCT	13.888095170058955	0.33333332847222225
Ayer jugamos al béisbol.	We played baseball yesterday.	We played baseball yesterday.	100.00000000000004	0.999999995	PRON VERB PROPN PROPN PUNCT	PRON VERB PROPN PROPN PUNCT	100.00000000000004	0.999999995
Comimos filete y bebimos vino.	We ate steak and drank wine.	We ate steak and drank wine.	100.00000000000004	0.999999995	PRON VERB NOUN CCONJ VERB NOUN PUNCT	PRON VERB NOUN CCONJ VERB NOUN PUNCT	100.00000000000004	0.999999995
Llevamos tres años estudiando inglés.	We have been studying English for three years.	We've been studying English for three years.	74.20884818558928	0.7999999950222222	PRON VERB ADV VERB PRON ADP NUM NOUN PUNCT	PRON VERB ADV VERB PRON ADP NUM NOUN PUNCT	100.00000000000004	0.999999995
Nosotros creemos en Dios.	We believe in God.	We believe in God.	100.00000000000004	0.999999995	ADV VERB ADP PROPN PUNCT	ADV VERB ADP PROPN PUNCT	100.00000000000004	0.999999995
Compré chocolate para Jim.	I bought the chocolate for Jim.	I bought chocolate for Jim.	51.15078115793242	0.9090909041322315	PRON VERB DET NOUN ADP PROPN PUNCT	PRON VERB NOUN ADP PROPN PUNCT	51.15078115793242	0.9230769181065088
Siento compasión por las personas con esa enfermedad.	I feel sympathy for people with that disease.	I feel compassion for people with that disease.	66.06328636027612	0.874999995	PRON VERB NOUN ADP NOUN ADP PRON NOUN PUNCT	PRON VERB NOUN ADP NOUN ADP PRON NOUN PUNCT	100.00000000000004	0.999999995
Tengo una bicicleta.	I have a bicycle.	I got a bike.	14.058533129758727	0.4999999950000001	PRON VERB DET NOUN PUNCT	PRON VERB DET NOUN PUNCT	100.00000000000004	0.999999995
No fui porque estaba enfermo.	Because I was sick, I didn't go.	I didn't go because I was sick.	31.708476589333063	0.4999999950000001	ADV PRON VERB ADJ INTJ PRON VERB ADV VERB PUNCT	PRON VERB ADV VERB ADP PRON VERB ADJ PUNCT	39.9387917637788	0.6666666616666668
Tengo mala vista.	I have bad eyesight.	I have a bad view.	19.304869754804482	0.6666666617283951	PRON VERB ADJ NOUN PUNCT	PRON VERB DET ADJ NOUN PUNCT	37.99178428257963	0.9090909041322315
El presidente abandonó esa idea por no ser realista.	The president gave up the idea because it was not practical.	The president abandoned that idea for not being realistic.	8.639795714750207	0.39999999505	DET NOUN VERB DET DET NOUN ADP PRON VERB ADV ADJ PUNCT	DET NOUN VERB DET NOUN ADP PRON VERB ADJ PUNCT	57.191143624911184	0.9333333283555556
